"","dateheure","temperature","date","heure","annee","mois","jour"
"2973",2019-11-09 21:00:00,9.3,2019-11-09,21,2019,11,9
"2975",2019-11-10 00:00:00,7.2,2019-11-10,0,2019,11,10
"2976",2019-11-10 03:00:00,6.2,2019-11-10,3,2019,11,10
"2977",2019-11-10 06:00:00,6.5,2019-11-10,6,2019,11,10
"2978",2019-11-10 09:00:00,6.8,2019-11-10,9,2019,11,10
"2979",2019-11-10 12:00:00,9.7,2019-11-10,12,2019,11,10
"2980",2019-11-10 15:00:00,10.8,2019-11-10,15,2019,11,10
"2981",2019-11-10 18:00:00,7,2019-11-10,18,2019,11,10
"2982",2019-11-10 21:00:00,5.6,2019-11-10,21,2019,11,10
"2985",2019-11-11 00:00:00,5.6,2019-11-11,0,2019,11,11
"2986",2019-11-11 03:00:00,5.3,2019-11-11,3,2019,11,11
"2987",2019-11-11 06:00:00,6.3,2019-11-11,6,2019,11,11
"2988",2019-11-11 09:00:00,8,2019-11-11,9,2019,11,11
"2989",2019-11-11 12:00:00,10.3,2019-11-11,12,2019,11,11
"2990",2019-11-11 15:00:00,10.4,2019-11-11,15,2019,11,11
"2991",2019-11-11 18:00:00,9.3,2019-11-11,18,2019,11,11
"2992",2019-11-11 21:00:00,8.4,2019-11-11,21,2019,11,11
"2994",2019-11-12 00:00:00,7.5,2019-11-12,0,2019,11,12
"2995",2019-11-12 03:00:00,5.3,2019-11-12,3,2019,11,12
"2996",2019-11-12 06:00:00,8,2019-11-12,6,2019,11,12
"2997",2019-11-12 09:00:00,11.2,2019-11-12,9,2019,11,12
"2998",2019-11-12 12:00:00,12.2,2019-11-12,12,2019,11,12
"2999",2019-11-12 15:00:00,11.5,2019-11-12,15,2019,11,12
"3000",2019-11-12 18:00:00,10.5,2019-11-12,18,2019,11,12
"3001",2019-11-12 21:00:00,9.9,2019-11-12,21,2019,11,12
"3004",2019-11-13 00:00:00,9.4,2019-11-13,0,2019,11,13
"3005",2019-11-13 03:00:00,8.3,2019-11-13,3,2019,11,13
"3006",2019-11-13 06:00:00,6.3,2019-11-13,6,2019,11,13
"3007",2019-11-13 09:00:00,7.3,2019-11-13,9,2019,11,13
"3008",2019-11-13 12:00:00,10.8,2019-11-13,12,2019,11,13
"3009",2019-11-13 15:00:00,11.5,2019-11-13,15,2019,11,13
"3010",2019-11-13 18:00:00,8.8,2019-11-13,18,2019,11,13
"3011",2019-11-13 21:00:00,9,2019-11-13,21,2019,11,13
"3013",2019-11-14 00:00:00,8.4,2019-11-14,0,2019,11,14
"3014",2019-11-14 03:00:00,7.8,2019-11-14,3,2019,11,14
"3015",2019-11-14 06:00:00,6.8,2019-11-14,6,2019,11,14
"3016",2019-11-14 09:00:00,6.6,2019-11-14,9,2019,11,14
"3017",2019-11-14 12:00:00,6.6,2019-11-14,12,2019,11,14
"3018",2019-11-14 15:00:00,6.6,2019-11-14,15,2019,11,14
"3019",2019-11-14 18:00:00,5.3,2019-11-14,18,2019,11,14
"3020",2019-11-14 21:00:00,3.6,2019-11-14,21,2019,11,14
"3023",2019-11-15 00:00:00,2.5,2019-11-15,0,2019,11,15
"3024",2019-11-15 03:00:00,2.8,2019-11-15,3,2019,11,15
"3025",2019-11-15 06:00:00,4.2,2019-11-15,6,2019,11,15
"3026",2019-11-15 09:00:00,5.3,2019-11-15,9,2019,11,15
"3027",2019-11-15 12:00:00,6.5,2019-11-15,12,2019,11,15
"3028",2019-11-15 15:00:00,7.7,2019-11-15,15,2019,11,15
"3029",2019-11-15 18:00:00,5.7,2019-11-15,18,2019,11,15
"3030",2019-11-15 21:00:00,3.8,2019-11-15,21,2019,11,15
"3032",2019-11-16 00:00:00,5,2019-11-16,0,2019,11,16
"3033",2019-11-16 03:00:00,5.8,2019-11-16,3,2019,11,16
"3034",2019-11-16 06:00:00,6.7,2019-11-16,6,2019,11,16
"3035",2019-11-16 09:00:00,7,2019-11-16,9,2019,11,16
"3036",2019-11-16 12:00:00,7.8,2019-11-16,12,2019,11,16
"3037",2019-11-16 15:00:00,8.6,2019-11-16,15,2019,11,16
"3038",2019-11-16 18:00:00,6.2,2019-11-16,18,2019,11,16
"3039",2019-11-16 21:00:00,6.4,2019-11-16,21,2019,11,16
"3042",2019-11-17 00:00:00,5,2019-11-17,0,2019,11,17
"3043",2019-11-17 03:00:00,3.5,2019-11-17,3,2019,11,17
"3044",2019-11-17 06:00:00,2.8,2019-11-17,6,2019,11,17
"3045",2019-11-17 09:00:00,4.6,2019-11-17,9,2019,11,17
"3046",2019-11-17 12:00:00,6.8,2019-11-17,12,2019,11,17
"3047",2019-11-17 15:00:00,7.9,2019-11-17,15,2019,11,17
"3048",2019-11-17 18:00:00,5.9,2019-11-17,18,2019,11,17
"3049",2019-11-17 21:00:00,5,2019-11-17,21,2019,11,17
"3051",2019-11-18 00:00:00,4.9,2019-11-18,0,2019,11,18
"3052",2019-11-18 03:00:00,5.6,2019-11-18,3,2019,11,18
"3053",2019-11-18 06:00:00,5.5,2019-11-18,6,2019,11,18
"3054",2019-11-18 09:00:00,5.9,2019-11-18,9,2019,11,18
"3055",2019-11-18 12:00:00,8.3,2019-11-18,12,2019,11,18
"3056",2019-11-18 15:00:00,8.2,2019-11-18,15,2019,11,18
"3057",2019-11-18 18:00:00,5.2,2019-11-18,18,2019,11,18
"3058",2019-11-18 21:00:00,1.9,2019-11-18,21,2019,11,18
"3061",2019-11-19 00:00:00,0.3,2019-11-19,0,2019,11,19
"3062",2019-11-19 03:00:00,-0.8,2019-11-19,3,2019,11,19
"3063",2019-11-19 06:00:00,-0.9,2019-11-19,6,2019,11,19
"3064",2019-11-19 09:00:00,4.1,2019-11-19,9,2019,11,19
"3065",2019-11-19 12:00:00,10.2,2019-11-19,12,2019,11,19
"3066",2019-11-19 15:00:00,10.5,2019-11-19,15,2019,11,19
"3067",2019-11-19 18:00:00,5.1,2019-11-19,18,2019,11,19
"3068",2019-11-19 21:00:00,2.9,2019-11-19,21,2019,11,19
"3070",2019-11-20 00:00:00,1.6,2019-11-20,0,2019,11,20
"3071",2019-11-20 03:00:00,0.8,2019-11-20,3,2019,11,20
"3072",2019-11-20 06:00:00,1.1,2019-11-20,6,2019,11,20
"3073",2019-11-20 09:00:00,3.9,2019-11-20,9,2019,11,20
"3074",2019-11-20 12:00:00,9,2019-11-20,12,2019,11,20
"3075",2019-11-20 15:00:00,9.8,2019-11-20,15,2019,11,20
"3076",2019-11-20 18:00:00,7.2,2019-11-20,18,2019,11,20
"3077",2019-11-20 21:00:00,7.5,2019-11-20,21,2019,11,20
"3080",2019-11-21 00:00:00,7.9,2019-11-21,0,2019,11,21
"3081",2019-11-21 03:00:00,7.5,2019-11-21,3,2019,11,21
"3082",2019-11-21 06:00:00,7.3,2019-11-21,6,2019,11,21
"3083",2019-11-21 09:00:00,9.3,2019-11-21,9,2019,11,21
"3084",2019-11-21 12:00:00,9.9,2019-11-21,12,2019,11,21
"3085",2019-11-21 15:00:00,9.8,2019-11-21,15,2019,11,21
"3086",2019-11-21 18:00:00,7.1,2019-11-21,18,2019,11,21
"3087",2019-11-21 21:00:00,6.7,2019-11-21,21,2019,11,21
"3089",2019-11-22 00:00:00,5.9,2019-11-22,0,2019,11,22
"3090",2019-11-22 03:00:00,5,2019-11-22,3,2019,11,22
"3091",2019-11-22 06:00:00,4.8,2019-11-22,6,2019,11,22
"3092",2019-11-22 09:00:00,8,2019-11-22,9,2019,11,22
"3093",2019-11-22 12:00:00,8.7,2019-11-22,12,2019,11,22
"3094",2019-11-22 15:00:00,9.9,2019-11-22,15,2019,11,22
"3095",2019-11-22 18:00:00,10.4,2019-11-22,18,2019,11,22
"3096",2019-11-22 21:00:00,11.5,2019-11-22,21,2019,11,22
"3099",2019-11-23 00:00:00,10.7,2019-11-23,0,2019,11,23
"3100",2019-11-23 03:00:00,9,2019-11-23,3,2019,11,23
"3101",2019-11-23 06:00:00,9.3,2019-11-23,6,2019,11,23
"3102",2019-11-23 09:00:00,10.6,2019-11-23,9,2019,11,23
"3103",2019-11-23 12:00:00,12.8,2019-11-23,12,2019,11,23
"3104",2019-11-23 15:00:00,11,2019-11-23,15,2019,11,23
"3105",2019-11-23 18:00:00,11.4,2019-11-23,18,2019,11,23
"3106",2019-11-23 21:00:00,8.6,2019-11-23,21,2019,11,23
"3108",2019-11-24 00:00:00,7.4,2019-11-24,0,2019,11,24
"3109",2019-11-24 03:00:00,6.2,2019-11-24,3,2019,11,24
"3110",2019-11-24 06:00:00,6.7,2019-11-24,6,2019,11,24
"3111",2019-11-24 09:00:00,9.5,2019-11-24,9,2019,11,24
"3112",2019-11-24 12:00:00,13.9,2019-11-24,12,2019,11,24
"3113",2019-11-24 15:00:00,13.6,2019-11-24,15,2019,11,24
"3114",2019-11-24 18:00:00,11,2019-11-24,18,2019,11,24
"3115",2019-11-24 21:00:00,9.8,2019-11-24,21,2019,11,24
"3118",2019-11-25 00:00:00,9.4,2019-11-25,0,2019,11,25
"3119",2019-11-25 03:00:00,9,2019-11-25,3,2019,11,25
"3120",2019-11-25 06:00:00,9.3,2019-11-25,6,2019,11,25
"3121",2019-11-25 09:00:00,11.2,2019-11-25,9,2019,11,25
"3122",2019-11-25 12:00:00,15.3,2019-11-25,12,2019,11,25
"3123",2019-11-25 15:00:00,14.3,2019-11-25,15,2019,11,25
"3124",2019-11-25 18:00:00,12.4,2019-11-25,18,2019,11,25
"3125",2019-11-25 21:00:00,10.5,2019-11-25,21,2019,11,25
"3127",2019-11-26 00:00:00,11,2019-11-26,0,2019,11,26
"3128",2019-11-26 03:00:00,9.8,2019-11-26,3,2019,11,26
"3129",2019-11-26 06:00:00,9.7,2019-11-26,6,2019,11,26
"3130",2019-11-26 09:00:00,11.5,2019-11-26,9,2019,11,26
"3131",2019-11-26 12:00:00,15,2019-11-26,12,2019,11,26
"3132",2019-11-26 15:00:00,15.7,2019-11-26,15,2019,11,26
"3133",2019-11-26 18:00:00,13.6,2019-11-26,18,2019,11,26
"3134",2019-11-26 21:00:00,16.9,2019-11-26,21,2019,11,26
"3137",2019-11-27 00:00:00,11,2019-11-27,0,2019,11,27
"3138",2019-11-27 03:00:00,13.3,2019-11-27,3,2019,11,27
"3139",2019-11-27 06:00:00,13.4,2019-11-27,6,2019,11,27
"3140",2019-11-27 09:00:00,12.9,2019-11-27,9,2019,11,27
"3141",2019-11-27 12:00:00,13.7,2019-11-27,12,2019,11,27
"3142",2019-11-27 15:00:00,12.9,2019-11-27,15,2019,11,27
"3143",2019-11-27 18:00:00,12,2019-11-27,18,2019,11,27
"3144",2019-11-27 21:00:00,11.9,2019-11-27,21,2019,11,27
"3146",2019-11-28 00:00:00,10.8,2019-11-28,0,2019,11,28
"3147",2019-11-28 03:00:00,11.4,2019-11-28,3,2019,11,28
"3148",2019-11-28 06:00:00,11.7,2019-11-28,6,2019,11,28
"3149",2019-11-28 09:00:00,12.6,2019-11-28,9,2019,11,28
"3150",2019-11-28 12:00:00,14.1,2019-11-28,12,2019,11,28
"3151",2019-11-28 15:00:00,13.6,2019-11-28,15,2019,11,28
"3152",2019-11-28 18:00:00,12.8,2019-11-28,18,2019,11,28
"3153",2019-11-28 21:00:00,12.1,2019-11-28,21,2019,11,28
"3156",2019-11-29 00:00:00,11.3,2019-11-29,0,2019,11,29
"3157",2019-11-29 03:00:00,10.5,2019-11-29,3,2019,11,29
"3158",2019-11-29 06:00:00,11.8,2019-11-29,6,2019,11,29
"3159",2019-11-29 09:00:00,12.8,2019-11-29,9,2019,11,29
"3160",2019-11-29 12:00:00,14.7,2019-11-29,12,2019,11,29
"3161",2019-11-29 15:00:00,13.5,2019-11-29,15,2019,11,29
"3162",2019-11-29 18:00:00,8.8,2019-11-29,18,2019,11,29
"3163",2019-11-29 21:00:00,6.5,2019-11-29,21,2019,11,29
"3165",2019-11-30 00:00:00,7,2019-11-30,0,2019,11,30
"3166",2019-11-30 03:00:00,6.9,2019-11-30,3,2019,11,30
"3167",2019-11-30 06:00:00,7.3,2019-11-30,6,2019,11,30
"3168",2019-11-30 09:00:00,9,2019-11-30,9,2019,11,30
"3169",2019-11-30 12:00:00,9,2019-11-30,12,2019,11,30
"3170",2019-11-30 15:00:00,10.8,2019-11-30,15,2019,11,30
"3171",2019-11-30 18:00:00,10.1,2019-11-30,18,2019,11,30
"3172",2019-11-30 21:00:00,9.6,2019-11-30,21,2019,11,30
"3175",2019-12-01 00:00:00,8.9,2019-12-01,0,2019,12,1
"3176",2019-12-01 03:00:00,7.9,2019-12-01,3,2019,12,1
"3177",2019-12-01 06:00:00,6.1,2019-12-01,6,2019,12,1
"3178",2019-12-01 09:00:00,7.8,2019-12-01,9,2019,12,1
"3179",2019-12-01 12:00:00,9.7,2019-12-01,12,2019,12,1
"3180",2019-12-01 15:00:00,10.7,2019-12-01,15,2019,12,1
"3181",2019-12-01 18:00:00,9.5,2019-12-01,18,2019,12,1
"3182",2019-12-01 21:00:00,8.6,2019-12-01,21,2019,12,1
"3184",2019-12-02 00:00:00,8.4,2019-12-02,0,2019,12,2
"3185",2019-12-02 03:00:00,6.9,2019-12-02,3,2019,12,2
"3186",2019-12-02 06:00:00,5,2019-12-02,6,2019,12,2
"3187",2019-12-02 09:00:00,5.1,2019-12-02,9,2019,12,2
"3188",2019-12-02 12:00:00,5.9,2019-12-02,12,2019,12,2
"3189",2019-12-02 15:00:00,6.2,2019-12-02,15,2019,12,2
"3190",2019-12-02 18:00:00,5.5,2019-12-02,18,2019,12,2
"3191",2019-12-02 21:00:00,3.3,2019-12-02,21,2019,12,2
"3194",2019-12-03 00:00:00,2.3,2019-12-03,0,2019,12,3
"3195",2019-12-03 03:00:00,1,2019-12-03,3,2019,12,3
"3196",2019-12-03 06:00:00,-0.1,2019-12-03,6,2019,12,3
"3197",2019-12-03 09:00:00,1.9,2019-12-03,9,2019,12,3
"3198",2019-12-03 12:00:00,5.7,2019-12-03,12,2019,12,3
"3199",2019-12-03 15:00:00,7,2019-12-03,15,2019,12,3
"3200",2019-12-03 18:00:00,2.3,2019-12-03,18,2019,12,3
"3201",2019-12-03 21:00:00,-0.1,2019-12-03,21,2019,12,3
"3203",2019-12-04 00:00:00,-0.9,2019-12-04,0,2019,12,4
"3204",2019-12-04 03:00:00,1.5,2019-12-04,3,2019,12,4
"3205",2019-12-04 06:00:00,1.6,2019-12-04,6,2019,12,4
"3206",2019-12-04 09:00:00,4.3,2019-12-04,9,2019,12,4
"3207",2019-12-04 12:00:00,8.6,2019-12-04,12,2019,12,4
"3208",2019-12-04 15:00:00,12.7,2019-12-04,15,2019,12,4
"3209",2019-12-04 18:00:00,9.2,2019-12-04,18,2019,12,4
"3210",2019-12-04 21:00:00,6.7,2019-12-04,21,2019,12,4
"3213",2019-12-05 00:00:00,6.7,2019-12-05,0,2019,12,5
"3214",2019-12-05 03:00:00,4.8,2019-12-05,3,2019,12,5
"3215",2019-12-05 06:00:00,3.8,2019-12-05,6,2019,12,5
"3216",2019-12-05 09:00:00,5.2,2019-12-05,9,2019,12,5
"3217",2019-12-05 12:00:00,10.4,2019-12-05,12,2019,12,5
"3218",2019-12-05 15:00:00,12.7,2019-12-05,15,2019,12,5
"3219",2019-12-05 18:00:00,7.7,2019-12-05,18,2019,12,5
"3220",2019-12-05 21:00:00,4.8,2019-12-05,21,2019,12,5
"3222",2019-12-06 00:00:00,3.8,2019-12-06,0,2019,12,6
"3223",2019-12-06 03:00:00,4.7,2019-12-06,3,2019,12,6
"3224",2019-12-06 06:00:00,4.6,2019-12-06,6,2019,12,6
"3225",2019-12-06 09:00:00,4.7,2019-12-06,9,2019,12,6
"3226",2019-12-06 12:00:00,6.9,2019-12-06,12,2019,12,6
"3227",2019-12-06 15:00:00,7.8,2019-12-06,15,2019,12,6
"3228",2019-12-06 18:00:00,7.4,2019-12-06,18,2019,12,6
"3229",2019-12-06 21:00:00,7.3,2019-12-06,21,2019,12,6
"3232",2019-12-07 00:00:00,7,2019-12-07,0,2019,12,7
"3233",2019-12-07 03:00:00,7.9,2019-12-07,3,2019,12,7
"3234",2019-12-07 06:00:00,8.7,2019-12-07,6,2019,12,7
"3235",2019-12-07 09:00:00,11,2019-12-07,9,2019,12,7
"3236",2019-12-07 12:00:00,13.2,2019-12-07,12,2019,12,7
"3237",2019-12-07 15:00:00,13.8,2019-12-07,15,2019,12,7
"3238",2019-12-07 18:00:00,12.2,2019-12-07,18,2019,12,7
"3239",2019-12-07 21:00:00,12.2,2019-12-07,21,2019,12,7
"3241",2019-12-08 00:00:00,11.5,2019-12-08,0,2019,12,8
"3242",2019-12-08 03:00:00,11.3,2019-12-08,3,2019,12,8
"3243",2019-12-08 06:00:00,11.6,2019-12-08,6,2019,12,8
"3244",2019-12-08 09:00:00,11.9,2019-12-08,9,2019,12,8
"3245",2019-12-08 12:00:00,11.9,2019-12-08,12,2019,12,8
"3246",2019-12-08 15:00:00,13.5,2019-12-08,15,2019,12,8
"3247",2019-12-08 18:00:00,10.9,2019-12-08,18,2019,12,8
"3248",2019-12-08 21:00:00,11.2,2019-12-08,21,2019,12,8
"3251",2019-12-09 00:00:00,12.2,2019-12-09,0,2019,12,9
"3252",2019-12-09 03:00:00,11.7,2019-12-09,3,2019,12,9
"3253",2019-12-09 06:00:00,10.4,2019-12-09,6,2019,12,9
"3254",2019-12-09 09:00:00,11,2019-12-09,9,2019,12,9
"3255",2019-12-09 12:00:00,10.6,2019-12-09,12,2019,12,9
"3256",2019-12-09 15:00:00,11.7,2019-12-09,15,2019,12,9
"3257",2019-12-09 18:00:00,9.7,2019-12-09,18,2019,12,9
"3258",2019-12-09 21:00:00,7.8,2019-12-09,21,2019,12,9
"3260",2019-12-10 00:00:00,4.8,2019-12-10,0,2019,12,10
"3261",2019-12-10 03:00:00,3.5,2019-12-10,3,2019,12,10
"3262",2019-12-10 06:00:00,4.4,2019-12-10,6,2019,12,10
"3263",2019-12-10 09:00:00,5.7,2019-12-10,9,2019,12,10
"3264",2019-12-10 12:00:00,11.6,2019-12-10,12,2019,12,10
"3265",2019-12-10 15:00:00,12.6,2019-12-10,15,2019,12,10
"3266",2019-12-10 18:00:00,9.4,2019-12-10,18,2019,12,10
"3267",2019-12-10 21:00:00,8.4,2019-12-10,21,2019,12,10
"3270",2019-12-11 00:00:00,7.6,2019-12-11,0,2019,12,11
"3271",2019-12-11 03:00:00,7.8,2019-12-11,3,2019,12,11
"3272",2019-12-11 06:00:00,8.6,2019-12-11,6,2019,12,11
"3273",2019-12-11 09:00:00,9.8,2019-12-11,9,2019,12,11
"3274",2019-12-11 12:00:00,11.6,2019-12-11,12,2019,12,11
"3275",2019-12-11 15:00:00,9.9,2019-12-11,15,2019,12,11
"3276",2019-12-11 18:00:00,8.9,2019-12-11,18,2019,12,11
"3277",2019-12-11 21:00:00,8.3,2019-12-11,21,2019,12,11
"3279",2019-12-12 00:00:00,7.1,2019-12-12,0,2019,12,12
"3280",2019-12-12 03:00:00,6,2019-12-12,3,2019,12,12
"3281",2019-12-12 06:00:00,8.4,2019-12-12,6,2019,12,12
"3282",2019-12-12 09:00:00,9,2019-12-12,9,2019,12,12
"3283",2019-12-12 12:00:00,9.8,2019-12-12,12,2019,12,12
"3284",2019-12-12 15:00:00,9.6,2019-12-12,15,2019,12,12
"3285",2019-12-12 18:00:00,12.5,2019-12-12,18,2019,12,12
"3286",2019-12-12 21:00:00,12.7,2019-12-12,21,2019,12,12
"3289",2019-12-13 00:00:00,13.2,2019-12-13,0,2019,12,13
"3290",2019-12-13 03:00:00,14,2019-12-13,3,2019,12,13
"3291",2019-12-13 06:00:00,11.8,2019-12-13,6,2019,12,13
"3292",2019-12-13 09:00:00,12.8,2019-12-13,9,2019,12,13
"3293",2019-12-13 12:00:00,12.3,2019-12-13,12,2019,12,13
"3294",2019-12-13 15:00:00,12.4,2019-12-13,15,2019,12,13
"3295",2019-12-13 18:00:00,13.6,2019-12-13,18,2019,12,13
"3296",2019-12-13 21:00:00,13.1,2019-12-13,21,2019,12,13
"3298",2019-12-14 00:00:00,12.9,2019-12-14,0,2019,12,14
"3299",2019-12-14 03:00:00,13,2019-12-14,3,2019,12,14
"3300",2019-12-14 06:00:00,13.3,2019-12-14,6,2019,12,14
"3301",2019-12-14 09:00:00,13.7,2019-12-14,9,2019,12,14
"3302",2019-12-14 12:00:00,13.5,2019-12-14,12,2019,12,14
"3303",2019-12-14 15:00:00,12.7,2019-12-14,15,2019,12,14
"3304",2019-12-14 18:00:00,12.8,2019-12-14,18,2019,12,14
"3305",2019-12-14 21:00:00,12.2,2019-12-14,21,2019,12,14
"3308",2019-12-15 00:00:00,12.3,2019-12-15,0,2019,12,15
"3309",2019-12-15 03:00:00,12.5,2019-12-15,3,2019,12,15
"3310",2019-12-15 06:00:00,11.5,2019-12-15,6,2019,12,15
"3311",2019-12-15 09:00:00,13.1,2019-12-15,9,2019,12,15
"3312",2019-12-15 12:00:00,14.8,2019-12-15,12,2019,12,15
"3313",2019-12-15 15:00:00,15.4,2019-12-15,15,2019,12,15
"3314",2019-12-15 18:00:00,13.6,2019-12-15,18,2019,12,15
"3315",2019-12-15 21:00:00,12.8,2019-12-15,21,2019,12,15
"3317",2019-12-16 00:00:00,12.2,2019-12-16,0,2019,12,16
"3318",2019-12-16 03:00:00,10.4,2019-12-16,3,2019,12,16
"3319",2019-12-16 06:00:00,10,2019-12-16,6,2019,12,16
"3320",2019-12-16 09:00:00,10.7,2019-12-16,9,2019,12,16
"3321",2019-12-16 12:00:00,12.2,2019-12-16,12,2019,12,16
"3322",2019-12-16 15:00:00,13.1,2019-12-16,15,2019,12,16
"3323",2019-12-16 18:00:00,13.7,2019-12-16,18,2019,12,16
"3324",2019-12-16 21:00:00,13.8,2019-12-16,21,2019,12,16
"3327",2019-12-17 00:00:00,13.4,2019-12-17,0,2019,12,17
"3328",2019-12-17 03:00:00,13.2,2019-12-17,3,2019,12,17
"3329",2019-12-17 06:00:00,11.2,2019-12-17,6,2019,12,17
"3330",2019-12-17 09:00:00,11,2019-12-17,9,2019,12,17
"3331",2019-12-17 12:00:00,13.9,2019-12-17,12,2019,12,17
"3332",2019-12-17 15:00:00,11.9,2019-12-17,15,2019,12,17
"3333",2019-12-17 18:00:00,10.2,2019-12-17,18,2019,12,17
"3334",2019-12-17 21:00:00,9.8,2019-12-17,21,2019,12,17
"3336",2019-12-18 00:00:00,8.9,2019-12-18,0,2019,12,18
"3337",2019-12-18 03:00:00,8.6,2019-12-18,3,2019,12,18
"3338",2019-12-18 06:00:00,8.2,2019-12-18,6,2019,12,18
"3339",2019-12-18 09:00:00,9.8,2019-12-18,9,2019,12,18
"3340",2019-12-18 12:00:00,14.4,2019-12-18,12,2019,12,18
"3341",2019-12-18 15:00:00,15.2,2019-12-18,15,2019,12,18
"3342",2019-12-18 18:00:00,12.2,2019-12-18,18,2019,12,18
"3343",2019-12-18 21:00:00,12.9,2019-12-18,21,2019,12,18
"3346",2019-12-19 00:00:00,12.5,2019-12-19,0,2019,12,19
"3347",2019-12-19 03:00:00,12.7,2019-12-19,3,2019,12,19
"3348",2019-12-19 06:00:00,11.9,2019-12-19,6,2019,12,19
"3349",2019-12-19 09:00:00,13,2019-12-19,9,2019,12,19
"3350",2019-12-19 12:00:00,13.9,2019-12-19,12,2019,12,19
"3351",2019-12-19 15:00:00,14.5,2019-12-19,15,2019,12,19
"3352",2019-12-19 18:00:00,14.5,2019-12-19,18,2019,12,19
"3353",2019-12-19 21:00:00,12.8,2019-12-19,21,2019,12,19
"3355",2019-12-20 00:00:00,13.2,2019-12-20,0,2019,12,20
"3356",2019-12-20 03:00:00,11.9,2019-12-20,3,2019,12,20
"3357",2019-12-20 06:00:00,11.6,2019-12-20,6,2019,12,20
"3358",2019-12-20 09:00:00,10.9,2019-12-20,9,2019,12,20
"3359",2019-12-20 12:00:00,13.7,2019-12-20,12,2019,12,20
"3360",2019-12-20 15:00:00,13.4,2019-12-20,15,2019,12,20
"3361",2019-12-20 18:00:00,9.4,2019-12-20,18,2019,12,20
"3362",2019-12-20 21:00:00,8.5,2019-12-20,21,2019,12,20
"3365",2019-12-21 00:00:00,9.5,2019-12-21,0,2019,12,21
"3366",2019-12-21 03:00:00,8.6,2019-12-21,3,2019,12,21
"3367",2019-12-21 06:00:00,8.3,2019-12-21,6,2019,12,21
"3368",2019-12-21 09:00:00,8.9,2019-12-21,9,2019,12,21
"3369",2019-12-21 12:00:00,11.8,2019-12-21,12,2019,12,21
"3370",2019-12-21 15:00:00,12.6,2019-12-21,15,2019,12,21
"3371",2019-12-21 18:00:00,13.2,2019-12-21,18,2019,12,21
"3372",2019-12-21 21:00:00,14.2,2019-12-21,21,2019,12,21
"3374",2019-12-22 00:00:00,13.5,2019-12-22,0,2019,12,22
"3375",2019-12-22 03:00:00,11.1,2019-12-22,3,2019,12,22
"3376",2019-12-22 06:00:00,10.3,2019-12-22,6,2019,12,22
"3377",2019-12-22 09:00:00,12.3,2019-12-22,9,2019,12,22
"3378",2019-12-22 12:00:00,12.9,2019-12-22,12,2019,12,22
"3379",2019-12-22 15:00:00,9.8,2019-12-22,15,2019,12,22
"3380",2019-12-22 18:00:00,11,2019-12-22,18,2019,12,22
"3381",2019-12-22 21:00:00,11.6,2019-12-22,21,2019,12,22
"3384",2019-12-23 00:00:00,11.4,2019-12-23,0,2019,12,23
"3385",2019-12-23 03:00:00,10.1,2019-12-23,3,2019,12,23
"3386",2019-12-23 06:00:00,9.2,2019-12-23,6,2019,12,23
"3387",2019-12-23 09:00:00,9.4,2019-12-23,9,2019,12,23
"3388",2019-12-23 12:00:00,12.7,2019-12-23,12,2019,12,23
"3389",2019-12-23 15:00:00,11.5,2019-12-23,15,2019,12,23
"3390",2019-12-23 18:00:00,10.6,2019-12-23,18,2019,12,23
"3391",2019-12-23 21:00:00,11.3,2019-12-23,21,2019,12,23
"3393",2019-12-24 00:00:00,12.7,2019-12-24,0,2019,12,24
"3394",2019-12-24 03:00:00,13.3,2019-12-24,3,2019,12,24
"3395",2019-12-24 06:00:00,13.5,2019-12-24,6,2019,12,24
"3396",2019-12-24 09:00:00,13.8,2019-12-24,9,2019,12,24
"3397",2019-12-24 12:00:00,13.8,2019-12-24,12,2019,12,24
"3398",2019-12-24 15:00:00,14.3,2019-12-24,15,2019,12,24
"3399",2019-12-24 18:00:00,12.6,2019-12-24,18,2019,12,24
"3400",2019-12-24 21:00:00,11.1,2019-12-24,21,2019,12,24
"3403",2019-12-25 00:00:00,12.2,2019-12-25,0,2019,12,25
"3404",2019-12-25 03:00:00,11.7,2019-12-25,3,2019,12,25
"3405",2019-12-25 06:00:00,10.9,2019-12-25,6,2019,12,25
"3406",2019-12-25 09:00:00,9.9,2019-12-25,9,2019,12,25
"3407",2019-12-25 12:00:00,10.7,2019-12-25,12,2019,12,25
"3408",2019-12-25 15:00:00,12.8,2019-12-25,15,2019,12,25
"3409",2019-12-25 18:00:00,10,2019-12-25,18,2019,12,25
"3410",2019-12-25 21:00:00,9.6,2019-12-25,21,2019,12,25
"3412",2019-12-26 00:00:00,8.7,2019-12-26,0,2019,12,26
"3413",2019-12-26 03:00:00,8.2,2019-12-26,3,2019,12,26
"3414",2019-12-26 06:00:00,10.9,2019-12-26,6,2019,12,26
"3415",2019-12-26 09:00:00,10.8,2019-12-26,9,2019,12,26
"3416",2019-12-26 12:00:00,14,2019-12-26,12,2019,12,26
"3417",2019-12-26 15:00:00,14,2019-12-26,15,2019,12,26
"3418",2019-12-26 18:00:00,10.5,2019-12-26,18,2019,12,26
"3419",2019-12-26 21:00:00,7.9,2019-12-26,21,2019,12,26
"3422",2019-12-27 00:00:00,6.3,2019-12-27,0,2019,12,27
"3423",2019-12-27 03:00:00,5.6,2019-12-27,3,2019,12,27
